DataExtracao;Ano;Mes;CanalEntrada;Condicao;GrupoEconNorm;Tipo;Servico;Modalidade;Motivo;UF;QtdeSolic
2017-01-08;2016;12;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pós-Pago;Qualidade, Funcionamento e Reparo;Lentidão ou velocidade reduzida de conexão;AC;1
2017-01-08;2016;12;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Recebimento inoportuno de ligações de oferta;AC;1
2017-01-08;2016;12;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AC;1
2017-01-08;2016;12;Aplicativo Móvel    ;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança durante o período de interrupção do serviço;AC;1
2017-01-08;2016;12;Aplicativo Móvel    ;Nova;SKY;Reclamação;TV por Assinatura;Cancelamento;Cancelamento solicitado por meio de atendente não efetuado;AC;1
2017-01-08;2016;12;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviço, produto ou plano não contratado;AC;1
2017-01-08;2016;12;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;12;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Não consegue inserir crédito ou fazer recarga;AC;2
2017-01-08;2016;12;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Documento de Cobrança, Contrato, Gravações;Relatório detalhado não disponibilizado;AC;1
2017-01-08;2016;12;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Ressarcimento;Não devolução em dobro dos valores cobrados indevidamente e pagos pelo consumidor;AC;1
2017-01-08;2016;12;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Ressarcimento;Ressarcimento de valores não efetuado;AC;2
2017-01-08;2016;12;Aplicativo Móvel    ;Reaberta;VIVO;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Recebimento inoportuno de ligações de oferta;AC;1
2017-01-08;2016;12;Aplicativo Móvel    ;Reaberta;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Crédito que foi pago, mas não inserido;AC;1
2017-01-08;2016;12;Aplicativo Móvel    ;Reaberta;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Não consegue inserir crédito ou fazer recarga;AC;2
2017-01-08;2016;12;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Atendimento;Consumidor não consegue registrar reclamação na prestadora;AC;1
2017-01-08;2016;12;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de serviço, produto ou plano contratado e não disponibilizado;AC;1
2017-01-08;2016;12;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Plano de serviço alterado indevidamente pela prestadora;AC;1
2017-01-08;2016;12;Call Center;Nova;CLARO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviços adicionais não contratados;AC;1
2017-01-08;2016;12;Call Center;Nova;CLARO;Reclamação;Celular Pré-Pago;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AC;1
2017-01-08;2016;12;Call Center;Nova;CLARO;Reclamação;TV por Assinatura;Bloqueio ou Suspensão e Desbloqueio;Bloqueio ou suspensão indevido;AC;1
2017-01-08;2016;12;Call Center;Nova;CLARO;Reclamação;TV por Assinatura;Cancelamento;Cancelamento indevido ou não solicitado;AC;1
2017-01-08;2016;12;Call Center;Nova;CLARO;Reclamação;TV por Assinatura;Cancelamento;Cancelamento solicitado por meio de atendente não efetuado;AC;1
2017-01-08;2016;12;Call Center;Nova;NET;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Não cumprimento de agendamento de reparo;AC;1
2017-01-08;2016;12;Call Center;Nova;NET;Reclamação;Telefone Fixo;Qualidade, Funcionamento e Reparo;Linha muda ou sem sinal;AC;1
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança de serviço, produto ou plano não contratado;AC;1
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança durante o período de interrupção do serviço;AC;1
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança em desacordo com o contratado;AC;3
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança indevida de multa por fidelização (multa rescisória);AC;1
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AC;15
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Mudança de Endereço;Mudança de endereço não realizada;AC;1
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Oferta com informações divergentes, incompletas ou omissas;AC;1
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Reparo recusado pela prestadora;AC;1
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Sem Conexão de dados;AC;1
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Recebimento inoportuno de ligações de oferta;AC;1
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;Telefone Fixo;Atendimento;Consumidor não consegue falar com atendente;AC;1
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;Telefone Fixo;Atendimento;Indisponibilidade do canal de atendimento;AC;1
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cancelamento;Não consegue cancelar uma parte do pacote de serviços;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança de Internet (dados) com valor incorreto;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Sem Conexão de dados;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;OI;Reclamação;Celular Pós-Pago;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;OI;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Oferta com informações divergentes, incompletas ou omissas;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;OI;Reclamação;TV por Assinatura;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;SKY;Reclamação;TV por Assinatura;Qualidade, Funcionamento e Reparo;Troca de equipamento não efetuada;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;TIM;Reclamação;Celular Pós-Pago;Instalação ou Ativação ou Habilitação;Não fornecimento de serviço adicional;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de valores que já foram pagos;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;10;Fale Conosco        ;Nova;VIVO;Reclamação;Celular Pré-Pago;Documento de Cobrança, Contrato, Gravações;Condições contratuais alteradas sem prévio aviso;AC;1
2017-01-08;2016;10;Fale Conosco        ;Reaberta;OI;Reclamação;Celular Pós-Pago;Qualidade, Funcionamento e Reparo;Lentidão ou velocidade reduzida de conexão;AC;1
2017-01-08;2016;10;Fale Conosco        ;Reaberta;TIM;Reclamação;Celular Pós-Pago;Bloqueio ou Suspensão e Desbloqueio;Bloqueio ou suspensão parcial indevido;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Produto ou serviço fornecido diferente do que foi ofertado pela prestadora;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Recebimento inoportuno de ligações de oferta;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pré-Pago;Qualidade, Funcionamento e Reparo;Lentidão ou velocidade reduzida de conexão;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Nova;CLARO;Reclamação;TV por Assinatura;Cobrança;Consumidor não consegue contestar a cobrança;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Lentidão ou velocidade reduzida de conexão;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Queda de conexão de dados;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Sem Conexão de dados;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não consegue alterar o plano de serviço;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não disponibilização de bônus promocionais;AC;2
2017-01-08;2016;11;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Atendimento;Não retorno de ligação interrompida ao falar com atendente;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de internet (dados) não contratada ou utilizada;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Ressarcimento;Não devolução em dobro dos valores cobrados indevidamente e pagos pelo consumidor;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Reaberta;TIM;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviço, produto ou plano não contratado;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Reaberta;TIM;Reclamação;Celular Pré-Pago;Portabilidade;Portabilidade não realizada;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Reaberta;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Consumidor não obtém resposta da contestação;AC;1
2017-01-08;2016;11;Aplicativo Móvel    ;Reencaminhada;TIM;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não consegue alterar o plano de serviço;AC;1
2017-01-08;2016;11;Atendimento Pessoal ;Nova;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AC;1
2017-01-08;2016;11;Atendimento Pessoal ;Nova;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de serviços adicionais não contratados;AC;1
2017-01-08;2016;11;Call Center;Nova;CLARO;Reclamação;Banda Larga Fixa;Cobrança;Cobrança após cancelamento;AC;1
2017-01-08;2016;11;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança após cancelamento;AC;1
2017-01-08;2016;11;Call Center;Nova;CLARO;Reclamação;TV por Assinatura;Cancelamento;Não consegue registrar pedido de cancelamento por meio do atendente;AC;1
2017-01-08;2016;11;Call Center;Nova;CLARO;Reclamação;TV por Assinatura;Cobrança;Consumidor não obtém resposta da contestação;AC;1
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança após cancelamento;AC;1
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança de valores ou taxas não informadas anteriormente;AC;1
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança de valores que já foram pagos;AC;1
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança em desacordo com o contratado;AC;11
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Consumidor não obtém resposta da contestação;AC;1
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;Telefone Fixo;Documento de Cobrança, Contrato, Gravações;Não entrega do documento de cobrança;AC;1
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;Telefone Fixo;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AC;7
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;Telefone Fixo;Mudança de Endereço;Mudança de endereço não realizada;AC;4
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;Telefone Fixo;Mudança de Endereço;Mudança de endereço recusada pela prestadora;AC;1
2017-01-08;2016;12;Call Center;Nova;OI;Reclamação;TV por Assinatura;Cobrança;Cobrança em desacordo com o contratado;AC;2
2017-01-08;2016;12;Call Center;Nova;Outros;Reclamação;Serviços da Anatel;Portal Anatel;Fale Conosco;AC;1
2017-01-08;2016;12;Call Center;Nova;SKY;Reclamação;TV por Assinatura;Bloqueio ou Suspensão e Desbloqueio;Não consegue bloquear ou suspender o serviço no combo;AC;1
2017-01-08;2016;12;Call Center;Nova;SKY;Reclamação;TV por Assinatura;Cancelamento;Cancelamento solicitado por meio de atendente não efetuado;AC;1
2017-01-08;2016;12;Call Center;Nova;SKY;Reclamação;TV por Assinatura;Cobrança;Cobrança após cancelamento;AC;1
2017-01-08;2016;12;Call Center;Nova;SKY;Reclamação;TV por Assinatura;Cobrança;Cobrança durante o período de interrupção do serviço;AC;1
2017-01-08;2016;12;Call Center;Nova;SKY;Reclamação;TV por Assinatura;Qualidade, Funcionamento e Reparo;Não cumprimento de agendamento de reparo;AC;1
2017-01-08;2016;12;Call Center;Nova;TIM;Reclamação;Celular Pós-Pago;Cancelamento;Cancelamento solicitado por meio de atendente não efetuado;AC;1
2017-01-08;2016;12;Call Center;Nova;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de serviço, produto ou plano não contratado;AC;1
2017-01-08;2016;12;Call Center;Nova;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança durante a suspensão ou bloqueio do serviço;AC;1
2017-01-08;2016;12;Call Center;Nova;VIVO;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Produto ou serviço fornecido diferente do que foi ofertado pela prestadora;AC;1
2017-01-08;2016;12;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de internet (dados) não contratada ou utilizada;AC;1
2017-01-08;2016;12;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de ligações com valor incorreto;AC;1
2017-01-08;2016;12;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviço, produto ou plano contratado e não disponibilizado;AC;1
2017-01-08;2016;12;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Qualidade, Funcionamento e Reparo;Não funcionamento de facilidade ou serviço adicional;AC;1
2017-01-08;2016;12;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Ressarcimento;Ressarcimento de valores não efetuado;AC;1
2017-01-08;2016;12;Call Center;Reaberta;CLARO;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Sem Conexão de dados;AC;1
2017-01-08;2016;12;Call Center;Reaberta;CLARO;Reclamação;Celular Pós-Pago;Bloqueio ou Suspensão e Desbloqueio;Não consegue desbloquear aparelho;AC;1
2017-01-08;2016;12;Call Center;Reencaminhada;Outros;Pedido de Informação;Radiodifusão (Rádio e TV);Rádio FM;Outorga;AC;1
2017-01-08;2016;12;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Consumidor não consegue negociar a dívida;AC;1
2017-01-08;2016;12;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de internet (dados) não contratada ou utilizada;AC;1
2017-01-08;2016;12;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pré-Pago;Qualidade, Funcionamento e Reparo;Não funcionamento de facilidade ou serviço adicional;AC;2
2017-01-08;2016;12;Fale Conosco        ;Nova;CLARO;Reclamação;TV por Assinatura;Atendimento;Fornecimento de informações divergentes, incompletas ou omissas;AC;1
2017-01-08;2016;12;Fale Conosco        ;Nova;NET;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Lentidão ou velocidade reduzida de conexão;AC;1
2017-01-08;2016;12;Fale Conosco        ;Nova;NET;Reclamação;TV por Assinatura;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;12;Fale Conosco        ;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança de valores ou taxas não informadas anteriormente;AC;1
2017-01-08;2016;12;Fale Conosco        ;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança durante o período de interrupção do serviço;AC;1
2017-01-08;2016;12;Fale Conosco        ;Nova;OI;Reclamação;Banda Larga Fixa;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Plano de serviço alterado indevidamente pela prestadora;AC;1
2017-01-08;2016;12;Fale Conosco        ;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Lentidão ou velocidade reduzida de conexão;AC;3
2017-01-08;2016;12;Fale Conosco        ;Nova;OI;Reclamação;Celular Pós-Pago;Cobrança;Cobrança em desacordo com o contratado;AC;2
2017-01-08;2016;11;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AC;3
2017-01-08;2016;11;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Produto ou serviço indisponível no endereço do consumidor;AC;2
2017-01-08;2016;11;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Reparo não realizado no prazo;AC;1
2017-01-08;2016;11;Call Center;Nova;OI;Reclamação;Celular Pós-Pago;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;11;Call Center;Nova;OI;Reclamação;Telefone Fixo;Documento de Cobrança, Contrato, Gravações;Não recebimento de gravação de atendimento;AC;1
2017-01-08;2016;11;Call Center;Nova;OI;Reclamação;Telefone Fixo;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AC;1
2017-01-08;2016;11;Call Center;Nova;OI;Reclamação;Telefone Fixo;Mudança de Endereço;Mudança de endereço não realizada;AC;1
